teryt;community_name;county_name;voivodship_name;number_of_commissions;eligible_voters;cards_given_out;valid_cards;valid_votes;Komitet Wyborczy Platforma Obywatelska RP;Komitet Wyborczy Prawica;Komitet Wyborczy Polskie Stronnictwo Ludowe;Komitet Wyborczy Prawo i Sprawiedliwość;Komitet Wyborczy Ruch Palikota;Komitet Wyborczy Nowa Prawica - Janusza Korwin-Mikke;Komitet Wyborczy Sojusz Lewicy Demokratycznej;Komitet Wyborczy Nasz Dom Polska-Samoobrona Andrzeja Leppera;Komitet Wyborczy Polska Jest Najważniejsza;Komitet Wyborczy Polska Partia Pracy - Sierpień 80;Komitet Wyborczy Wyborców Mniejszość Niemiecka
1015062;Maków, gm.;skierniewicki, pow.;łódzkie;6;4853;2099;2098;1952;394;33;374;835;160;0;100;0;40;16;0
1015072;Nowy Kawęczyn, gm.;skierniewicki, pow.;łódzkie;4;2694;1119;1118;1022;156;4;267;374;87;0;114;0;12;8;0
1015082;Skierniewice, gm.;skierniewicki, pow.;łódzkie;8;5636;2314;2313;2118;538;20;360;858;172;0;130;0;27;13;0
1015092;Słupia, gm.;skierniewicki, pow.;łódzkie;2;2120;903;903;821;85;6;269;343;51;0;53;0;12;2;0
1016022;Będków, gm.;tomaszowski, pow.;łódzkie;3;2848;1309;1308;1238;169;8;292;562;91;0;91;0;17;8;0
1016032;Budziszewice, gm.;tomaszowski, pow.;łódzkie;3;1784;839;839;777;119;3;140;386;60;0;58;0;8;3;0
1016042;Czerniewice, gm.;tomaszowski, pow.;łódzkie;4;4240;1721;1721;1562;159;4;686;518;99;0;78;0;12;6;0
1016052;Inowłódz, gm.;tomaszowski, pow.;łódzkie;4;3281;1617;1617;1504;597;12;177;511;90;0;98;0;14;5;0
1016062;Lubochnia, gm.;tomaszowski, pow.;łódzkie;6;5711;2697;2697;2485;382;22;400;1193;121;0;324;0;37;6;0
1016072;Rokiciny, gm.;tomaszowski, pow.;łódzkie;5;5014;2366;2364;2226;393;12;382;903;186;0;234;0;98;18;0
1016082;Rzeczyca, gm.;tomaszowski, pow.;łódzkie;3;3957;1683;1683;1535;117;16;603;601;75;0;101;0;14;8;0
1016011;Tomaszów Mazowiecki, m.;tomaszowski, pow.;łódzkie;39;53087;26536;26523;25289;9391;117;902;8635;2444;0;3119;0;573;108;0
1016092;Tomaszów Mazowiecki, gm.;tomaszowski, pow.;łódzkie;8;8302;3879;3878;3641;923;24;413;1588;293;0;271;0;120;9;0
1016102;Ujazd, gm.;tomaszowski, pow.;łódzkie;7;6391;2892;2891;2710;582;10;340;1106;262;0;326;0;72;12;0
1016112;Żelechlinek, gm.;tomaszowski, pow.;łódzkie;3;2762;1257;1257;1186;73;6;580;427;37;0;46;0;12;5;0
1062011;Piotrków Trybunalski;Piotrków Trybunalski;łódzkie;41;62377;32842;32827;31481;10987;253;1474;10111;3657;0;4193;0;583;223;0
1063011;Skierniewice;Skierniewice;łódzkie;25;39158;21049;21034;20270;8740;273;1271;5942;2068;0;1490;0;378;108;0
1002022;Bedlno, gm.;kutnowski, pow.;łódzkie;7;4887;1849;1848;1706;283;27;618;458;132;24;108;21;18;17;0
1002032;Dąbrowice, gm.;kutnowski, pow.;łódzkie;1;1670;606;606;561;48;0;92;348;28;1;32;5;2;5;0
1002043;Krośniewice, gm.;kutnowski, pow.;łódzkie;7;7305;2428;2411;2226;637;8;274;722;270;34;215;22;22;22;0
1002052;Krzyżanów, gm.;kutnowski, pow.;łódzkie;4;3600;1353;1353;1238;171;4;262;597;87;15;77;7;15;3;0
1002062;Kutno, gm.;kutnowski, pow.;łódzkie;8;6902;2748;2748;2554;639;13;372;1046;207;35;163;17;45;17;0
1002011;Kutno, m.;kutnowski, pow.;łódzkie;29;38682;18426;18416;17491;6657;68;700;5753;1855;279;1701;37;319;122;0
1002072;Łanięta, gm.;kutnowski, pow.;łódzkie;3;1980;650;650;589;89;2;79;279;56;9;52;7;10;6;0
1002082;Nowe Ostrowy, gm.;kutnowski, pow.;łódzkie;4;3069;984;984;891;180;3;142;338;96;18;88;5;13;8;0
1002092;Oporów, gm.;kutnowski, pow.;łódzkie;2;2249;865;865;777;97;6;232;303;60;4;47;21;6;1;0
1002102;Strzelce, gm.;kutnowski, pow.;łódzkie;4;3355;1256;1246;1177;270;3;229;490;74;9;78;8;11;5;0
1002113;Żychlin, gm.;kutnowski, pow.;łódzkie;8;10674;4135;4131;3819;990;52;620;1114;375;65;529;14;32;28;0
1003012;Buczek, gm.;łaski, pow.;łódzkie;5;4029;1670;1670;1588;290;6;167;627;156;48;214;43;22;15;0
1003023;Łask, gm.;łaski, pow.;łódzkie;18;23128;10923;10910;10347;3376;35;692;3277;1222;194;1292;35;166;58;0
1003032;Sędziejowice, gm.;łaski, pow.;łódzkie;7;5194;2157;2156;1998;343;9;496;758;169;28;148;11;25;11;0
1003042;Widawa, gm.;łaski, pow.;łódzkie;7;6467;2476;2475;2319;385;13;387;1014;201;36;217;17;40;9;0
1003052;Wodzierady, gm.;łaski, pow.;łódzkie;2;2594;1129;1127;1065;231;3;298;352;97;16;49;5;10;4;0
1004022;Daszyna, gm.;łęczycki, pow.;łódzkie;2;3428;1118;1118;1004;164;6;242;351;104;15;78;20;19;5;0
1004032;Góra Świętej Małgorzaty, gm.;łęczycki, pow.;łódzkie;6;3601;1235;1235;1159;127;5;299;508;111;16;45;10;32;6;0
1004042;Grabów, gm.;łęczycki, pow.;łódzkie;7;5151;1756;1756;1624;237;9;333;679;138;12;159;20;19;18;0
1004052;Łęczyca, gm.;łęczycki, pow.;łódzkie;9;7970;2810;2806;2592;447;8;578;971;292;32;177;39;32;16;0
1004011;Łęczyca, m.;łęczycki, pow.;łódzkie;11;12399;5919;5917;5542;2297;11;179;1327;897;87;592;16;112;24;0
1004062;Piątek, gm.;łęczycki, pow.;łódzkie;5;5197;2098;2098;1962;259;2;473;861;123;43;154;17;23;7;0
1004072;Świnice Warckie, gm.;łęczycki, pow.;łódzkie;4;3284;1209;1209;1131;204;1;271;430;80;11;97;8;23;6;0
1004082;Witonia, gm.;łęczycki, pow.;łódzkie;4;2861;964;964;896;134;3;276;294;80;11;76;9;7;6;0
1005022;Bielawy, gm.;łowicki, pow.;łódzkie;8;4825;1956;1955;1800;250;4;394;486;118;18;482;15;25;8;0
1005032;Chąśno, gm.;łowicki, pow.;łódzkie;3;2486;1057;1057;1016;91;1;425;414;41;3;27;4;9;1;0
1005042;Domaniewice, gm.;łowicki, pow.;łódzkie;3;3804;1466;1466;1389;197;4;345;542;117;28;115;7;26;8;0
1005052;Kiernozia, gm.;łowicki, pow.;łódzkie;3;2943;1170;1169;1089;132;5;371;387;64;24;76;12;13;5;0
1005062;Kocierzew Południowy, gm.;łowicki, pow.;łódzkie;3;3587;1690;1688;1613;99;5;586;748;60;20;63;12;16;4;0
1005072;Łowicz, gm.;łowicki, pow.;łódzkie;8;5981;2584;2584;2431;396;7;678;902;208;41;156;5;25;13;0
1005011;Łowicz, m.;łowicki, pow.;łódzkie;18;25041;12860;12808;12158;4378;34;982;3593;1354;307;1200;21;219;70;0
1005082;Łyszkowice, gm.;łowicki, pow.;łódzkie;8;5411;1793;1793;1686;328;15;349;652;164;18;115;11;27;7;0
1005092;Nieborów, gm.;łowicki, pow.;łódzkie;7;7679;3311;3310;3089;698;22;430;1248;258;60;299;10;48;16;0
1005102;Zduny, gm.;łowicki, pow.;łódzkie;4;4968;2185;2183;2058;262;9;883;528;171;26;146;6;24;3;0
1008032;Dłutów, gm.;pabianicki, pow.;łódzkie;3;3430;1543;1543;1454;339;11;168;589;159;27;115;6;33;7;0
1008042;Dobroń, gm.;pabianicki, pow.;łódzkie;4;5754;2931;2930;2787;888;6;461;838;313;55;167;8;41;10;0
1008011;Konstantynów Łódzki, m.;pabianicki, pow.;łódzkie;11;14454;7306;7306;6952;3195;39;256;1839;796;174;479;13;124;37;0
1008052;Ksawerów, gm.;pabianicki, pow.;łódzkie;6;5984;3187;3185;3052;1238;2;152;918;364;80;232;4;42;20;0
1008062;Lutomiersk, gm.;pabianicki, pow.;łódzkie;5;5977;2599;2599;2415;755;5;358;838;215;45;125;28;33;13;0
1008021;Pabianice, m.;pabianicki, pow.;łódzkie;35;56997;30359;30280;29247;12246;58;928;7848;3983;736;2632;73;615;128;0
1008072;Pabianice, gm.;pabianicki, pow.;łódzkie;4;4920;2665;2665;2566;731;5;371;877;181;47;280;4;56;14;0
1009013;Działoszyn, gm.;pajęczański, pow.;łódzkie;11;10389;4459;4457;4106;1364;6;302;1508;494;46;277;18;46;45;0
1009022;Kiełczygłów, gm.;pajęczański, pow.;łódzkie;3;3554;1410;1408;1340;178;5;263;629;122;22;90;3;24;4;0
1009032;Nowa Brzeźnica, gm.;pajęczański, pow.;łódzkie;4;3937;1534;1534;1394;282;10;195;618;122;15;110;5;25;12;0
1009043;Pajęczno, gm.;pajęczański, pow.;łódzkie;5;9643;4192;4188;3948;932;18;607;1560;380;56;310;9;52;24;0
1009052;Rząśnia, gm.;pajęczański, pow.;łódzkie;5;3869;1646;1645;1548;508;8;131;664;103;16;89;8;13;8;0
1009062;Siemkowice, gm.;pajęczański, pow.;łódzkie;4;3969;1444;1444;1326;163;12;503;422;110;15;63;9;20;9;0
1009072;Strzelce Wielkie, gm.;pajęczański, pow.;łódzkie;3;3896;1484;1483;1370;195;1;216;678;127;17;102;3;18;13;0
1009082;Sulmierzyce, gm.;pajęczański, pow.;łódzkie;4;3735;1660;1660;1546;242;1;127;795;127;12;194;8;31;9;0
1011012;Dalików, gm.;poddębicki, pow.;łódzkie;5;3086;1263;1262;1151;215;1;296;448;89;13;63;8;14;4;0
1011022;Pęczniew, gm.;poddębicki, pow.;łódzkie;5;2963;1224;1224;1139;196;1;227;509;88;10;82;4;17;5;0
1011033;Poddębice, gm.;poddębicki, pow.;łódzkie;16;12950;5527;5524;5155;1411;7;855;1734;511;51;490;24;49;23;0
1011043;Uniejów, gm.;poddębicki, pow.;łódzkie;6;6024;2711;2711;2546;465;3;482;1123;211;25;183;7;34;13;0
1011052;Wartkowice, gm.;poddębicki, pow.;łódzkie;10;5120;1715;1715;1554;253;3;366;620;130;13;121;11;23;14;0
1011062;Zadzim, gm.;poddębicki, pow.;łódzkie;6;4390;2034;2034;1849;155;5;850;641;104;8;68;6;8;4;0
1014023;Błaszki, gm.;sieradzki, pow.;łódzkie;10;12057;4571;4570;4245;648;6;1147;1578;334;51;368;29;64;20;0
1014032;Brąszewice, gm.;sieradzki, pow.;łódzkie;4;3466;1345;1345;1243;189;5;237;596;69;11;94;16;16;10;0
1014042;Brzeźnio, gm.;sieradzki, pow.;łódzkie;5;5005;2126;2124;1968;453;5;425;608;184;21;204;18;33;17;0
1014052;Burzenin, gm.;sieradzki, pow.;łódzkie;6;4598;1685;1685;1571;418;5;304;481;158;18;138;10;30;9;0
1014062;Goszczanów, gm.;sieradzki, pow.;łódzkie;6;4516;1565;1565;1442;191;4;405;531;126;19;144;3;9;10;0
1014072;Klonowa, gm.;sieradzki, pow.;łódzkie;4;2397;894;894;811;126;3;299;225;60;8;73;8;7;2;0
1014082;Sieradz, gm.;sieradzki, pow.;łódzkie;7;7990;3458;3458;3246;753;5;508;1320;278;33;267;9;54;19;0
1014011;Sieradz, m.;sieradzki, pow.;łódzkie;27;36786;19056;18944;18173;6908;20;825;5537;2111;393;1937;30;331;81;0
1014093;Warta, gm.;sieradzki, pow.;łódzkie;11;10348;4372;4372;4007;695;9;1055;1576;279;35;265;11;57;25;0
1014102;Wróblew, gm.;sieradzki, pow.;łódzkie;4;4973;1839;1838;1759;265;3;490;671;135;26;120;6;34;9;0
1014113;Złoczew, gm.;sieradzki, pow.;łódzkie;7;5858;2341;2341;2147;388;10;321;949;187;35;188;12;38;19;0
1017012;Biała, gm.;wieluński, pow.;łódzkie;7;4449;1631;1631;1488;236;6;368;570;142;27;108;11;12;8;0
1017022;Czarnożyły, gm.;wieluński, pow.;łódzkie;4;3654;1464;1463;1386;241;1;395;462;139;14;89;12;25;8;0
1017032;Konopnica, gm.;wieluński, pow.;łódzkie;6;3223;1401;1401;1299;222;2;443;351;113;11;110;22;13;12;0
1017042;Mokrsko, gm.;wieluński, pow.;łódzkie;6;4325;1871;1871;1690;343;4;405;536;173;21;141;33;27;7;0
1017052;Osjaków, gm.;wieluński, pow.;łódzkie;6;3854;1816;1816;1680;189;2;668;533;153;18;63;8;31;15;0
1017062;Ostrówek, gm.;wieluński, pow.;łódzkie;6;3676;1383;1383;1304;229;3;385;451;99;7;100;8;13;9;0
1017072;Pątnów, gm.;wieluński, pow.;łódzkie;10;5160;2263;2263;2102;328;7;430;866;227;32;132;21;39;20;0
1017082;Skomlin, gm.;wieluński, pow.;łódzkie;4;2698;1126;1126;1036;216;3;308;272;138;6;63;6;18;6;0
1017093;Wieluń, gm.;wieluński, pow.;łódzkie;23;27110;13048;13047;12389;4248;16;1991;3321;1326;202;909;43;171;162;0
1017102;Wierzchlas, gm.;wieluński, pow.;łódzkie;7;5359;1973;1972;1824;378;8;507;545;173;13;150;5;18;27;0
1018012;Bolesławiec, gm.;wieruszowski, pow.;łódzkie;4;3349;1278;1278;1189;238;6;254;337;109;22;176;4;32;11;0
1018022;Czastary, gm.;wieruszowski, pow.;łódzkie;3;3171;1188;1187;1092;243;1;318;300;95;18;97;9;9;2;0
1018032;Galewice, gm.;wieruszowski, pow.;łódzkie;5;4960;1767;1766;1668;325;2;403;513;170;18;188;9;30;10;0
1018042;Lututów, gm.;wieruszowski, pow.;łódzkie;5;3770;1551;1549;1394;156;2;512;419;114;11;158;4;10;8;0
1018052;Łubnice, gm.;wieruszowski, pow.;łódzkie;3;3314;1274;1275;1160;156;5;517;271;110;9;72;7;8;5;0
1018062;Sokolniki, gm.;wieruszowski, pow.;łódzkie;4;3886;1502;1502;1428;239;3;425;469;129;19;116;8;10;10;0
1018073;Wieruszów, gm.;wieruszowski, pow.;łódzkie;12;11504;5589;5551;5297;1422;10;1157;1390;465;66;680;10;73;24;0
1019023;Szadek, gm.;zduńskowolski, pow.;łódzkie;8;5920;2319;2319;2148;453;6;652;667;166;26;140;12;20;6;0
1019032;Zapolice, gm.;zduńskowolski, pow.;łódzkie;4;3917;1532;1532;1443;418;4;245;465;148;9;107;4;31;12;0
1019011;Zduńska Wola, m.;zduńskowolski, pow.;łódzkie;24;35568;17902;17895;17039;6747;28;686;5089;2038;311;1544;33;471;92;0
1019042;Zduńska Wola, gm.;zduńskowolski, pow.;łódzkie;7;9030;3922;3921;3714;1169;10;534;1286;350;54;180;9;102;20;0
1020043;Aleksandrów Łódzki, gm.;zgierski, pow.;łódzkie;16;22982;12437;12385;11890;6261;16;370;2890;1233;229;628;21;207;35;0
1020052;Głowno, gm.;zgierski, pow.;łódzkie;5;3933;1509;1509;1435;231;3;305;501;113;9;216;39;17;1;0
1020011;Głowno, m.;zgierski, pow.;łódzkie;10;12350;5620;5617;5386;2220;13;189;1375;736;83;643;16;93;18;0
1020021;Ozorków, m.;zgierski, pow.;łódzkie;11;16567;7266;7265;6797;2511;13;360;2148;834;88;661;13;132;37;0
1020062;Ozorków, gm.;zgierski, pow.;łódzkie;4;5466;2467;2467;2322;611;3;448;862;176;31;132;10;44;5;0
1020072;Parzęczew, gm.;zgierski, pow.;łódzkie;5;4109;1759;1759;1678;459;4;238;473;196;24;228;8;44;4;0
1020083;Stryków, gm.;zgierski, pow.;łódzkie;9;9929;4665;4663;4461;1565;14;422;1323;488;80;450;18;84;17;0
1020031;Zgierz, m.;zgierski, pow.;łódzkie;38;47252;24684;24633;23577;10382;82;606;6632;2667;460;2140;37;448;123;0
1020092;Zgierz, gm.;zgierski, pow.;łódzkie;8;10213;5173;5168;4942;1794;14;246;1723;488;75;375;20;188;19;0
1203013;Alwernia, gm.;chrzanowski, pow.;małopolskie;8;10340;4894;4895;4621;1903;50;233;1444;489;0;277;0;194;31;0
1203022;Babice, gm.;chrzanowski, pow.;małopolskie;8;7191;3401;3400;3191;1222;27;205;1159;301;0;202;0;55;20;0
1203033;Chrzanów, gm.;chrzanowski, pow.;małopolskie;29;39753;20282;20057;19502;8952;187;494;4994;2576;0;1699;0;462;138;0
1203043;Libiąż, gm.;chrzanowski, pow.;małopolskie;12;18418;9278;9194;8688;4134;85;112;2758;800;0;588;0;158;53;0
1203053;Trzebinia, gm.;chrzanowski, pow.;małopolskie;24;28345;14049;14036;13253;5704;117;532;3607;1734;0;1229;0;248;82;0
1209013;Dobczyce, gm.;myślenicki, pow.;małopolskie;8;11218;5494;5491;5253;1644;68;309;2429;337;0;272;0;155;39;0
1209022;Lubień, gm.;myślenicki, pow.;małopolskie;5;7300;3481;3481;3304;590;18;179;2140;162;0;92;0;104;19;0
1209033;Myślenice, gm.;myślenicki, pow.;małopolskie;26;32938;17244;17236;16557;5326;235;746;7897;1133;0;748;0;383;89;0
1209042;Pcim, gm.;myślenicki, pow.;małopolskie;7;8189;4075;4073;3808;713;28;158;2527;160;0;99;0;93;30;0
1209052;Raciechowice, gm.;myślenicki, pow.;małopolskie;4;4833;1981;1980;1800;384;86;213;861;113;0;66;0;73;4;0
1209062;Siepraw, gm.;myślenicki, pow.;małopolskie;4;6312;2821;2820;2701;799;44;110;1419;149;0;78;0;85;17;0
1209073;Sułkowice, gm.;myślenicki, pow.;małopolskie;9;11013;4724;4721;4315;1450;81;153;1976;311;0;210;0;108;26;0
1209082;Tokarnia, gm.;myślenicki, pow.;małopolskie;6;6386;3121;3121;2904;531;33;180;1918;100;0;68;0;53;21;0
1209092;Wiśniowa, gm.;myślenicki, pow.;małopolskie;7;5403;2504;2504;2312;355;38;407;1314;79;0;73;0;38;8;0
1213023;Brzeszcze, gm.;oświęcimski, pow.;małopolskie;15;17641;9518;9511;9060;3678;70;352;2829;917;0;865;0;231;118;0
1213033;Chełmek, gm.;oświęcimski, pow.;małopolskie;8;10442;5454;5454;5105;2284;42;101;1524;540;0;463;0;95;56;0
1213043;Kęty, gm.;oświęcimski, pow.;małopolskie;17;27251;14411;14351;13724;5710;99;460;4872;1096;0;942;0;458;87;0
1213052;Osiek, gm.;oświęcimski, pow.;małopolskie;4;6354;2909;2909;2669;799;9;367;973;208;0;237;0;52;24;0
1213062;Oświęcim, gm.;oświęcimski, pow.;małopolskie;14;14187;7841;7840;7446;2689;52;363;2429;711;0;951;0;200;51;0
1213011;Oświęcim, m.;oświęcimski, pow.;małopolskie;25;33026;17981;17981;17114;7417;131;335;4807;1659;0;2148;0;539;78;0
1213072;Polanka Wielka, gm.;oświęcimski, pow.;małopolskie;3;3385;1695;1695;1582;314;7;521;465;103;0;98;0;60;14;0
1213082;Przeciszów, gm.;oświęcimski, pow.;małopolskie;3;5439;2402;2401;2248;744;14;320;695;192;0;215;0;58;10;0
1213093;Zator, gm.;oświęcimski, pow.;małopolskie;11;7381;3511;3472;3274;1123;15;252;1190;303;0;298;0;80;13;0
1215032;Budzów, gm.;Suski, pow.;małopolskie;6;6443;2586;2586;2383;445;26;460;1145;137;0;72;0;86;12;0
1215042;Bystra-Sidzina, gm.;Suski, pow.;małopolskie;4;4959;1941;1939;1772;277;19;259;1013;111;0;46;0;43;4;0
1215011;Jordanów, m.;Suski, pow.;małopolskie;2;4096;2104;2104;1979;529;20;304;783;165;0;83;0;92;3;0
1215052;Jordanów, gm.;Suski, pow.;małopolskie;7;8116;3568;3566;3339;520;30;833;1665;115;0;81;0;80;15;0
1215063;Maków Podhalański, gm.;Suski, pow.;małopolskie;11;12866;6138;6136;5716;1476;59;490;2869;345;0;246;0;220;11;0
1215072;Stryszawa, gm.;Suski, pow.;małopolskie;7;9414;4398;4397;4085;1074;35;317;2085;234;0;162;0;156;22;0
1215021;Sucha Beskidzka, m.;Suski, pow.;małopolskie;7;7872;3954;3953;3744;1509;32;146;1240;344;0;245;0;218;10;0
1215082;Zawoja, gm.;Suski, pow.;małopolskie;8;7137;3334;3334;3044;770;25;173;1401;153;0;74;0;437;11;0
1215092;Zembrzyce, gm.;Suski, pow.;małopolskie;5;4488;2022;2022;1825;577;51;138;747;160;0;65;0;77;10;0
1218013;Andrychów, gm.;wadowicki, pow.;małopolskie;24;34944;18258;18254;17326;6244;162;670;6886;1596;0;1016;0;645;107;0
1218022;Brzeźnica, gm.;wadowicki, pow.;małopolskie;7;7799;3207;3207;2993;968;31;344;1180;235;0;157;0;64;14;0
1218033;Kalwaria Zebrzydowska, gm.;wadowicki, pow.;małopolskie;15;15557;7336;7335;6948;2468;58;514;2818;547;0;305;0;195;43;0
1218042;Lanckorona, gm.;wadowicki, pow.;małopolskie;4;4675;1881;1881;1757;663;15;186;615;149;0;74;0;39;16;0
1218052;Mucharz, gm.;wadowicki, pow.;małopolskie;5;3102;1463;1463;1379;469;14;66;555;150;0;67;0;49;9;0
1218062;Spytkowice, gm.;wadowicki, pow.;małopolskie;6;7920;3351;3350;3114;904;19;235;1385;225;0;231;0;92;23;0
1218072;Stryszów, gm.;wadowicki, pow.;małopolskie;5;5366;2452;2451;2285;941;19;200;797;165;0;127;0;27;9;0
1218082;Tomice, gm.;wadowicki, pow.;małopolskie;4;5861;2581;2581;2357;814;28;274;808;203;0;161;0;60;9;0
1218093;Wadowice, gm.;wadowicki, pow.;małopolskie;26;30448;15530;15500;14800;5462;112;855;5168;1653;0;1085;0;392;73;0
1218102;Wieprz, gm.;wadowicki, pow.;małopolskie;8;9121;4378;4340;4092;1095;21;508;1833;277;0;223;0;101;34;0
1206012;Czernichów, gm.;krakowski, pow.;małopolskie;12;10695;4641;4639;4362;1407;0;307;1747;378;156;244;0;98;25;0
1206022;Igołomia-Wawrzeńczyce, gm.;krakowski, pow.;małopolskie;4;6177;2166;2124;2057;530;0;393;793;156;41;100;0;32;12;0
1206032;Iwanowice, gm.;krakowski, pow.;małopolskie;6;6735;3098;3099;2936;700;0;593;1187;193;67;132;0;53;11;0
1206042;Jerzmanowice-Przeginia, gm.;krakowski, pow.;małopolskie;8;8443;3990;3988;3720;972;0;497;1571;290;79;228;0;70;13;0
1206052;Kocmyrzów-Luborzyca, gm.;krakowski, pow.;małopolskie;10;10847;4664;4664;4455;1395;0;806;1564;318;75;189;0;74;34;0
1206063;Krzeszowice, gm.;krakowski, pow.;małopolskie;20;26289;13089;13081;12490;4790;0;573;4582;1197;318;766;0;196;68;0
1206072;Liszki, gm.;krakowski, pow.;małopolskie;10;12577;5901;5901;5631;1763;0;346;2599;373;182;186;0;146;36;0
1206082;Michałowice, gm.;krakowski, pow.;małopolskie;5;6826;3440;3438;3313;1272;0;367;1129;243;76;150;0;65;11;0
1206092;Mogilany, gm.;krakowski, pow.;małopolskie;7;9479;5141;5138;4970;2011;0;272;1881;383;151;138;0;114;20;0
1206103;Skała, gm.;krakowski, pow.;małopolskie;6;7945;3728;3728;3508;1013;0;592;1317;253;102;160;0;56;15;0
1206113;Skawina, gm.;krakowski, pow.;małopolskie;23;33410;16397;16366;15661;6151;0;722;6003;1331;475;573;0;339;67;0
1206123;Słomniki, gm.;krakowski, pow.;małopolskie;12;11027;4645;4642;4349;1074;0;808;1659;304;80;191;0;219;14;0
1206132;Sułoszowa, gm.;krakowski, pow.;małopolskie;5;4601;2134;2134;2033;305;0;745;793;84;20;52;0;29;5;0
1206143;Świątniki Górne, gm.;krakowski, pow.;małopolskie;5;7400;3711;3707;3553;1194;0;329;1489;203;135;93;0;94;16;0
1206152;Wielka Wieś, gm.;krakowski, pow.;małopolskie;9;8104;4394;4393;4202;1636;0;318;1463;367;158;161;0;85;14;0
1206162;Zabierzów, gm.;krakowski, pow.;małopolskie;18;19414;11154;11148;10701;4705;0;562;3433;881;402;459;0;201;58;0
1206172;Zielonki, gm.;krakowski, pow.;małopolskie;10;13801;7824;7818;7576;3533;0;460;2233;605;266;287;0;164;28;0
1208012;Charsznica, gm.;miechowski , pow.;małopolskie;8;6284;2303;2303;2178;364;0;604;673;197;51;178;0;90;21;0
1208022;Gołcza, gm.;miechowski , pow.;małopolskie;7;5143;2057;2055;1948;354;0;505;708;180;22;133;0;37;9;0
1208032;Kozłów, gm.;miechowski , pow.;małopolskie;9;4040;1324;1325;1198;169;0;245;352;96;19;123;0;190;4;0
1208042;Książ Wielki, gm.;miechowski , pow.;małopolskie;9;4409;1788;1788;1709;267;0;319;790;157;24;98;0;45;9;0
1208053;Miechów, gm.;miechowski , pow.;małopolskie;17;16172;7193;7188;6886;2082;0;1010;2018;631;168;605;0;350;22;0
1208062;Racławice, gm.;miechowski , pow.;małopolskie;3;2060;709;709;679;256;0;159;159;31;12;48;0;12;2;0
1208072;Słaboszów, gm.;miechowski , pow.;małopolskie;4;3122;1063;1063;997;125;0;365;274;81;3;105;0;29;15;0
1212032;Bolesław, gm.;olkuski, pow.;małopolskie;5;6567;2968;2968;2823;1094;0;55;660;450;48;448;0;44;24;0
1212011;Bukowno, m.;olkuski, pow.;małopolskie;6;8651;4085;4084;3884;1483;0;64;976;560;90;618;0;67;26;0
1212042;Klucze, gm.;olkuski, pow.;małopolskie;12;12503;6286;6282;5988;2417;0;294;1647;748;108;655;0;93;26;0
1212053;Olkusz, gm.;olkuski, pow.;małopolskie;34;41192;21736;21728;20938;6993;0;437;7517;1967;564;3043;0;316;101;0
1212062;Trzyciąż, gm.;olkuski, pow.;małopolskie;4;5693;2180;2180;2037;359;0;480;825;151;29;142;0;41;10;0
1212073;Wolbrom, gm.;olkuski, pow.;małopolskie;20;18930;9105;9035;8632;3141;0;547;2869;735;160;754;0;386;40;0
1261011;Kraków;Kraków;małopolskie;467;595079;358286;357758;351166;171360;0;8800;101889;31536;12684;16445;0;7014;1438;0
1205023;Biecz, gm.;gorlicki, pow.;małopolskie;13;13683;5915;5914;5585;1210;24;577;2828;319;82;403;0;121;21;0
1205032;Bobowa, gm.;gorlicki, pow.;małopolskie;8;7076;3447;3447;3153;464;13;622;1788;113;25;71;0;50;7;0
1205011;Gorlice, m.;gorlicki, pow.;małopolskie;22;23972;11573;11569;11061;4020;37;315;4120;684;207;1280;0;370;28;0
1205042;Gorlice, gm.;gorlicki, pow.;małopolskie;11;13272;5948;5948;5571;1352;25;434;2755;321;87;430;0;143;24;0
1205052;Lipinki, gm.;gorlicki, pow.;małopolskie;7;5433;2489;2489;2352;553;18;83;1129;94;33;392;0;38;12;0
1205062;Łużna, gm.;gorlicki, pow.;małopolskie;7;6492;2951;2950;2720;390;9;921;1105;96;27;116;0;34;22;0
1205072;Moszczenica, gm.;gorlicki, pow.;małopolskie;3;3799;1490;1490;1377;193;4;179;762;65;29;115;0;26;4;0
1205082;Ropa, gm.;gorlicki, pow.;małopolskie;4;3942;1946;1946;1818;317;6;171;1138;47;18;73;0;37;11;0
1205092;Sękowa, gm.;gorlicki, pow.;małopolskie;6;3954;1867;1866;1763;964;5;97;501;91;14;65;0;22;4;0
1205102;Uście Gorlickie, gm.;gorlicki, pow.;małopolskie;10;5189;2189;2189;2009;786;16;195;639;143;32;113;0;35;50;0
1207032;Dobra, gm.;limanowski, pow.;małopolskie;9;7454;3075;3074;2822;646;10;344;1462;138;39;85;0;84;14;0
1207042;Jodłownik, gm.;limanowski, pow.;małopolskie;8;6343;2813;2783;2581;455;10;362;1419;119;36;93;0;68;19;0
1207052;Kamienica, gm.;limanowski, pow.;małopolskie;6;5663;2402;2403;2251;450;27;202;1359;71;28;55;0;44;15;0
1207062;Laskowa, gm.;limanowski, pow.;małopolskie;7;5674;3371;3371;3213;342;15;284;2271;63;47;68;0;121;2;0
1207072;Limanowa, gm.;limanowski, pow.;małopolskie;19;17893;9381;9381;8754;1072;49;1763;4958;239;114;195;0;328;36;0
1207011;Limanowa, m.;limanowski, pow.;małopolskie;12;12035;6666;6663;6411;1842;63;482;3014;310;126;264;0;279;31;0
